-31.642,117.361,224.93,744,"Great Eastern Hwy, Cunderdin, WA 6407, Australia"
-31.6174,179.601,1597.69,2,"NA"
-31.5764,149.915,429.95,405,"Rockgedgiel Rd, Bundella, NSW 2343, Australia"
-31.4623,158.985,2174.59,0,"NA"
-31.3807,131.492,123.67,13,"Eyre Hwy, Yalata, SA 5690, Australia"
-31.2492,-61.5062,99.15,14,"Av. Int. Octavio Zbboli, Rafaela, Santa Fe 2300, Argentina"
-31.2864,-59.2607,73.2,9,"6, Villaguay, Entre Rios 3240, Argentina"
-31.1154,138.577,428.89,182,"Street, Alpana, SA 5730, Australia"
-31.1456,141.673,182,31,"Silver City Hwy, Fowlers Gap, NSW 2880, Australia"
-31.0946,28.3457,1273.35,342,"R56, Elundini, Eastern Cape, South Africa"
-30.9398,158.295,2171.63,1,"NA"
-30.8724,25.0589,1473.5,822,"N9, Umsobomvu, Northern Cape 9795, South Africa"
-30.7469,29.8049,1953.3,93,"Eastern Cape, South Africa"
-30.7507,146.479,168.85,30,"Mitchell Hwy, Byrock, NSW 2831, Australia"
-30.6716,-178.009,10360,2,"NA"
-30.5359,157.771,2175.4,1,"NA"
-30.4844,136.548,12407.1,34,"NA"
-30.3436,-59.5137,23.69,37,"12, La Paz, Entre Rios 3190, Argentina"
-30.1375,157.262,1914.46,1,"NA"
-29.9023,20.7111,909.06,15,"R27, Kai !Garib, Northern Cape, South Africa"
-29.9619,148.148,133.4,46,"Castlereagh Hwy, Walgett, NSW 2832, Australia"
-29.869,29.7219,1590.64,178,"R617, Ingwe, Kwazulu Natal, South Africa"
-29.8008,30.7661,623.74,1309,"Arthur Hopewell, eThekwini, Kwazulu Natal 3610, South Africa"
-29.7561,-178.842,1599.62,1,"NA"
-29.7192,0,-21,0,"NA"
-29.7489,156.769,2176.49,2,"NA"
-29.4104,136.824,18.53,28,"Oodnadatta Trak, Stuarts Creek, SA 5720, Australia"
-29.3455,-67.6902,1542.09,43,"40, Chilecito, La Rioja 5360, Argentina"
-29.2134,141.365,133.5,15,"Arterial, Tibooburra, NSW 2880, Australia"
-29.1481,144.916,167.06,9,"MajorRoad, Yantabulla, NSW 2840, Australia"
-29.0781,-62.7173,92.42,6,"34, Aguirre, Santiago del Estero, Argentina"
-29.0039,-52.3501,676.91,204,"BR-386, Fontoura Xavier, RS 99370-000, Brazil"
-29.0753,-51.5711,578.86,3643,"BR-470, Bento Gonalves, RS 95700-000, Brazil"
-29.0656,17.0874,314.97,53,"Richtersveld, Northern Cape, South Africa"
-28.9115,147.169,10684,40,"Hebel, QLD, Australia"
-28.853,23.197,1331.08,98,"N8, Siyancuma, Northern Cape 8730, South Africa"
-28.8917,117.84,429.58,80,"Great Northern Hwy, Paynes Find, WA 6612, Australia"
-28.7044,-65.1087,320,29,"157, Choya, Santiago del Estero 4233, Argentina"
-28.7264,29.8287,971.96,230,"Emnambithi-Ladysmith, Kwazulu Natal, South Africa"
-28.6701,-53.9085,434,204,"Boa Vista do Cadeado, RS 98118-000, Brazil"
-28.6491,26.503,1417.8,169,"Free State 9410, South Africa"
-28.5975,-177.649,1596.21,1,"NA"
-28.5738,24.553,1109.02,89,"R31, Dikgatlong, Northern Cape, South Africa"
-28.5066,119.77,430.33,34,"Menzies Sandstone Rd, Sandstone, WA 6639, Australia"
-28.5542,134.253,277,46,"Stuart Hwy, Mount Willoughby, SA 5723, Australia"
-28.4579,21.2484,804,72,"2 Murray St, Upington, Northern Cape 8801, South Africa"
-28.4265,25.3026,1287,24,"S87, Tokologo, Free State, South Africa"
-28.4735,122.491,518.46,23,"Great Central Rd, Laverton, WA 6440, Australia"
-28.3261,152.753,285,2480,"Mount Lindesay Hwy, Mount Lindesay, QLD 4287, Australia"
-28.0048,146.406,234.57,3,"Balonne Hwy, Linden, QLD 4490, Australia"
-27.8843,26.6846,1365,594,"R34, Matjhabeng, Free State 9459, South Africa"
-27.7661,18.4472,1039.32,59,"B3, Karasburg, Karas, Namibia"
-27.7554,124.044,418.49,1,"Great Central Rd, Lake Wells, WA 6440, Australia"
